smiles	zinc_id	inchikey	mwt	logp	reactive	purchasable	tranche_name	features
CC[C@H](S)[C@H](C)C=O	32165383	FSAGSGCELJTQFN-RITPCOANSA-N	132.228	1.530	30	40	ADEB	endogenous,in-man
N#Cc1cncc2ccoc12	39050144	SCAPHSPFYDTKEV-UHFFFAOYSA-N	144.133	1.699	30	40	ADEB	
C=C(C)C(=O)OCCCF	72265767	QASXOBYXEGLENV-UHFFFAOYSA-N	146.161	1.465	30	40	ADEB	
CCOC(=O)[C@@]1(CC)O[C@]1(C)CC	86166127	LUKKYCUZBHWMME-NXEZZACHSA-N	186.251	1.897	30	40	ADEB	
C=CCC[C@H](C)N[C@@H]1CCN(C)C1	96034304	ARLPOBJPMBJOMO-WDEREUQCSA-N	182.311	1.635	30	40	ADEB	
CS/C(=N\C#N)N1CCCCC1	100940853	KLOSDVJYAKSLIZ-NTMALXAHSA-N	183.280	1.672	30	40	ADEB	
C[N+](C)(C)/N=C1\C[C@@H]2CC[C@@H]1C2	104082084	HYAHWGQEAMBBNM-CMDNNSEDSA-N	167.276	1.869	30	40	ADEB	
O=CC1([C@@H]2CCCOC2)CCC1	218368005	ZEUVLOMLZFUNAV-SECBINFHSA-N	168.236	1.782	30	40	ADEB	
N#CC1([C@H]2CCCO2)CC1	261171596	GCXKOWFXUIQZPG-SSDOTTSWSA-N	137.182	1.469	30	40	ADEB	
CC[C@]1(C)C(=O)C=C([C@H](C)O)C[C@@H]1O	2332242349	IGJXVJXKVYVYLW-BKDNQFJXSA-N	198.262	1.044	30	40	ADEB	
CC1(C)C=CC(=NO)C=C1	1736239	GJBIEXWYZNAGAZ-UHFFFAOYSA-N	137.182	1.969	30	40	ADEB	
C=CCc1ccccc1OCC(N)=O	3995597	RGARDNPGFXGUNU-UHFFFAOYSA-N	191.230	1.279	30	40	ADEB	
SCc1cncs1	6858638	MNXHELVQMHZHRR-UHFFFAOYSA-N	131.225	1.573	30	40	ADEB	
C[C@H](NN)c1ccc(C#N)cc1	19273642	FCYXPKXBKLFIAO-ZETCQYMHSA-N	161.208	1.083	30	40	ADEB	
O=CCCc1ccc([N+](=O)[O-])cc1	34455063	XEVAHIITWCRKEB-UHFFFAOYSA-N	179.175	1.726	30	40	ADEB	
C[C@H](C=O)CC(F)(F)F	107156482	MHPXLODATSRVIE-BYPYZUCNSA-N	140.104	1.774	30	40	ADEB	
C=CCC1(C=O)CC1	164837395	BDGFVLSUNQZXKY-UHFFFAOYSA-N	110.156	1.542	30	40	ADEB	
SCc1cnoc1	168063750	SMCSQBXWPYVUPL-UHFFFAOYSA-N	115.157	1.104	30	40	ADEB	
O=C[C@@]1([C@@H]2C=CCCC2)CCOC1	307466918	OUVGZNWSIMTTTC-MNOVXSKESA-N	180.247	1.948	30	40	ADEB	
