smiles	zinc_id	inchikey	mwt	logp	reactive	purchasable	tranche_name	features
COc1ccccc1C[C@@H]1CO1	6019265	CRKVUIYMLNDVPO-SECBINFHSA-N	164.204	1.637	30	50	ADEA	in-vitro
C#Cc1cccc2c1OCO2	33966015	VDBBKCROSMOWLN-UHFFFAOYSA-N	146.145	1.397	30	50	ADEA	
O=C(C[N+](=O)[O-])c1ccccc1	100036108	JTWHVBNYYWFXSI-UHFFFAOYSA-N	165.148	1.146	30	50	ADEA	in-vitro
C1C[C@@H]2[C@H]3[C@@H]1[C@@H]1[C@@H]4O[C@@H]4[C@H]2[C@@H]13	254715116	LVUSYDBNFBHXAG-YOSPVNOZSA-N	148.205	1.286	30	50	ADEA	
COc1cccc(C#CC(=O)O)c1	1600347	DUFBXNPPDCQFCD-UHFFFAOYSA-N	176.171	1.131	30	50	ADEA	
NC(=O)C#Cc1ccc(Cl)cc1	39279295	NCOLGLKJDBTXEB-UHFFFAOYSA-N	179.606	1.177	30	50	ADEA	in-vitro
N#Cc1ccccc1[C@H]1CCNC1	44135393	RERCWRSBTQQTGT-JTQLQIEISA-N	172.231	1.635	30	50	ADEA	
N#Cc1cc2cccnc2nc1O	63110879	HUWKQMRNPHUGMK-UHFFFAOYSA-N	171.159	1.207	30	50	ADEA	in-vitro
N#C[C@@H]1C=C(Br)C=NC1=O	222150937	WDBHNHKFISPCJF-BYPYZUCNSA-N	199.007	1.016	30	50	ADEA	
N#CCC1(CN)CCC1	261263553	LYBNCIUECHXKMC-UHFFFAOYSA-N	124.187	1.029	30	50	ADEA	
C=C[C@]1(C)CC[C@@H](O)C(C)(C)O1	2007589	BCTBAGTXFYWYMW-PSASIEDQSA-N	170.252	1.881	30	50	ADEA	endogenous,in-man
C=C(C)COCOCCOC	3070153	SAMYCWLYAYCQRM-UHFFFAOYSA-N	160.213	1.200	30	50	ADEA	
C=CC[C@]1(O)C[C@H](C)N(C)C[C@@H]1C	4502109	HAYJMKCUHUHZDC-DCAQKATOSA-N	183.295	1.654	30	50	ADEA	
CC1(C)CCC(=O)C[C@H]1C#N	5914886	JTMFNYOXQYSEHN-ZETCQYMHSA-N	151.209	1.905	30	50	ADEA	
C=CCNCc1ccncc1	6855950	GGOUTYNXVCBZGL-UHFFFAOYSA-N	148.209	1.357	30	50	ADEA	in-vitro
O=C(O)C#CC1CCCCC1	34518885	KMRBXDYETYBRAQ-UHFFFAOYSA-N	152.193	1.655	30	50	ADEA	in-vitro
N#CCCC1CCOCC1	35322920	XYLUJUUYJXUWEW-UHFFFAOYSA-N	139.198	1.717	30	50	ADEA	in-vitro
Cc1cc([N+](=O)[O-])cnc1C#N	54967261	KMSQJNWARXZFII-UHFFFAOYSA-N	163.136	1.170	30	50	ADEA	
CC(=O)Nc1cccc(C#N)c1	165256	KXBIARKNAZXRGC-UHFFFAOYSA-N	160.176	1.517	30	50	ADEA	in-vitro
C#Cc1ccc(C(=O)O)cc1	379054	SJXHLZCPDZPBPW-UHFFFAOYSA-N	146.145	1.366	30	50	ADEA	in-vitro
CCCCO[C@@H](C)OCC#N	2000356	OKBJRKOUQCYMFY-MRVPVSSYSA-N	157.213	1.689	30	50	ADEA	
C=C(CC(=O)OCCCC)C(=O)O	2508027	VVAAYFMMXYRORI-UHFFFAOYSA-N	186.207	1.361	30	50	ADEA	
CC[C@@H]1C[C@H]1C=O	78326144	PQYXQQVRZALTGG-RITPCOANSA-N	98.145	1.231	30	50	ADEA	
C[C@H]1CC[C@H](C=O)C1	79165991	CFABTXHHYMKPEQ-BQBZGAKWSA-N	112.172	1.622	30	50	ADEA	in-vitro
N#Cc1cc(CN)ccc1Cl	95935663	YBAVDMUZYWKFRR-UHFFFAOYSA-N	166.611	1.670	30	50	ADEA	
Cn1ccc2c(/C(N)=N\O)cccc21	97455062	BCJXDZGIFOIGOL-UHFFFAOYSA-N	189.218	1.273	30	50	ADEA	
CO[C@H]1CCC[C@H](C=O)C1	114828869	JRHHGYPLYABTEP-YUMQZZPRSA-N	142.198	1.391	30	50	ADEA	
C[C@@H]1O[C@@]1(C)C=C[C@@H]1OC1(C)C	2382313586	AJXYQJKBNYBUFD-NRPADANISA-N	168.236	1.897	30	50	ADEA	
COC(=O)C#Cc1ccc(Cl)cc1	345417	VAAXQAIHXHGPPC-UHFFFAOYSA-N	194.617	1.865	30	50	ADEA	
N#Cc1ccc(F)cc1C#N	388693	QQEKYCCJLSRLEC-UHFFFAOYSA-N	146.124	1.569	30	50	ADEA	in-vitro
C#CCOc1cccc(OC)c1C=O	5918706	ZUXUNVIYNFPQSN-UHFFFAOYSA-N	190.198	1.520	30	50	ADEA	
COc1cccc(/C=N\O)c1OC	12416438	GKAIQNACVNFHCU-POHAHGRESA-N	181.191	1.512	30	50	ADEA	
N#CCCc1ccco1	45071303	VHTUKWXCIFHXKN-UHFFFAOYSA-N	121.139	1.736	30	50	ADEA	in-vitro
C[S@](=O)Cc1ccc(C#N)cc1	82789441	UEGGGMSZDXLERB-GFCCVEGCSA-N	179.244	1.437	30	50	ADEA	
C#Cc1ccc2c(c1)CCO2	95629872	OERRNMOURWJLFE-UHFFFAOYSA-N	144.173	1.603	30	50	ADEA	
