smiles	zinc_id	inchikey	mwt	logp	reactive	purchasable	tranche_name	features
C=CC#CC=CC=C	1933240321	DYQVQSUVEDCHDD-UHFFFAOYSA-N	104.152	1.918	30	30	ADEC	
C[C@@H]1CCC[C@@H](C)N1C(=O)CC#N	5528067	BPRCEBQDZPMPSQ-RKDXNWHRSA-N	180.251	1.690	30	30	ADEC	
C=C(C)C(=O)OCC(C)(C)CN(C)C	33611036	VVOKYOKVMKJIMT-UHFFFAOYSA-N	199.294	1.694	30	30	ADEC	
CCCCC#C[C@@H](C)O	104526586	RRRODBVLAIUQDT-MRVPVSSYSA-N	126.199	1.561	30	30	ADEC	
N#Cc1cnc(C2CC2)o1	83267476	RHEVIIMRGUJVIJ-UHFFFAOYSA-N	134.138	1.424	30	30	ADEC	
C=C[C@@H]1CC[C@@H]([C@@H]2CO2)CO1	223475532	SJVGEDZASSDIBS-HLTSFMKQSA-N	154.209	1.366	30	30	ADEC	
CCOC(C#CCN=[N+]=[N-])OCC	1857781365	MQZPQHLWSPCHGX-UHFFFAOYSA-N	183.211	1.699	30	30	ADEC	
CC(=NC(C)(C)C)[C@@H](C)O	1933245022	ACBSGQVTTPVWDO-SSDOTTSWSA-N	143.230	1.627	30	30	ADEC	
C#C[C@@H](C)OC[C@H](C)OC	1683022	PAADLSPKMNKTRP-SFYZADRCSA-N	142.198	1.060	30	30	ADEC	
C=C(C)OC(=O)C(=C)C	5158171	PKFBISBCCISXKA-UHFFFAOYSA-N	126.155	1.639	30	30	ADEC	
CC1=C(C)[C@H](C)CC1=O	5735547	QJQNTXCURBPBOK-RXMQYKEDSA-N	124.183	1.932	30	30	ADEC	
C=C1C[C@@H](C(=O)OCC)C1=C	39087678	ICOIIDVICLSTOO-MRVPVSSYSA-N	152.193	1.682	30	30	ADEC	
C=C(C)C(=O)OC[C@H]1CCCCO1	5158245	FOKLVOHHYNATHU-SECBINFHSA-N	184.235	1.675	30	30	ADEC	
C#CC[C@H](CCC)C(=O)O	5838224	KWBNQXQUIZBELR-SSDOTTSWSA-N	140.182	1.511	30	30	ADEC	
CC1=CC(=O)[C@@H]2[C@@H](C1=O)C2(C)C	102975359	BBRJZZUFDYMNIY-SFYZADRCSA-N	164.204	1.357	30	30	ADEC	biogenic
CCCCCC[C@H](N)C#N	20520716	CJURZHVBRCKLPN-QMMMGPOBSA-N	140.230	1.808	30	30	ADEC	
C#C[C@H](O)C(CC)CC	70269977	OLXSSIGLMQHXHR-QMMMGPOBSA-N	126.199	1.417	30	30	ADEC	
O=C(CCS)OCc1ccco1	33611069	XUNHWOASMZRMOC-UHFFFAOYSA-N	186.232	1.643	30	30	ADEC	
CCN(CC#N)C1CCCC1	35766159	LMAVMANAQIIWKK-UHFFFAOYSA-N	152.241	1.774	30	30	ADEC	
CCC[C@H]1O[C@@H]1C(=O)OCC	39088137	MRUCFECRMITDHC-RQJHMYQMSA-N	158.197	1.117	30	30	ADEC	
O=C1C=C/C(=N\O)C(Cl)=C1	101201126	QICIMORRIZBBMK-SOFGYWHQSA-N	157.556	1.078	30	30	ADEC	
O=C1C=C2CCC[C@@]2(O)CC1	223465094	MZNCMYGBRVPPTB-SECBINFHSA-N	152.193	1.191	30	30	ADEC	
O=C(O)CC1CC(S)C1	2265381440	BZSPWLFBFWNOOD-UHFFFAOYSA-N	146.211	1.170	30	30	ADEC	
N#CCC1(O)CCCCC1	21990463	OWGBXJWMRAFGGX-UHFFFAOYSA-N	139.198	1.595	30	30	ADEC	
N#CCC[C@@H](O)C1CCCC1	39111626	RZZDHXZDTRJRDF-SECBINFHSA-N	153.225	1.841	30	30	ADEC	
O=CC(C=O)c1noc2ccccc12	1535641399	ATMWWVIMVNNVPX-UHFFFAOYSA-N	189.170	1.309	30	30	ADEC	
C=C(C)[C@@H]1CC(N)=C(C(C)=O)C1	19703059	CPSNYJIBUBJXNL-QMMMGPOBSA-N	165.236	1.774	30	30	ADEC	biogenic
N#CC#CC1(O)CCCCC1	34454848	IKARZFUSMCBXTC-UHFFFAOYSA-N	149.193	1.209	30	30	ADEC	
CC(=O)[C@]1(C=O)CCC=C(C)C1	39071956	WFGYWRITDUNPOF-SNVBAGLBSA-N	166.220	1.891	30	30	ADEC	
C=CC(=CC(C)=O)N(C)C	1933270492	VUDPBLCSRHZKMD-UHFFFAOYSA-N	139.198	1.207	30	30	ADEC	
COC(CCCCC=O)OC	38234078	MYGCEGWHEVJNCR-UHFFFAOYSA-N	160.213	1.365	30	30	ADEC	
C=C1C[C@]12C[C@@]2(C)C(=O)OC	39087668	IXBRAKVJQXXLFI-IUCAKERBSA-N	152.193	1.516	30	30	ADEC	
C#Cc1ccc(O)c([N+](=O)[O-])c1	60269722	NGFZLEANFAKXEA-UHFFFAOYSA-N	163.132	1.282	30	30	ADEC	
O=CCCc1ccc(CO)cc1	104400477	XYRQKOIGTLRXEH-UHFFFAOYSA-N	164.204	1.310	30	30	ADEC	
CC(=O)N[C@H](C)c1ccc(C#N)cc1	39128439	ITCOFULCFSTFIC-MRVPVSSYSA-N	188.230	1.755	30	30	ADEC	
