smiles	zinc_id	inchikey	mwt	logp	reactive	purchasable	tranche_name	features
C[C@@H]1CCC[C@@H](C)N1/C=C/[N+](=O)[O-]	1535644941	BPKXPMUQJBACBP-VRIGTBSNSA-N	184.239	1.997	5	30	ADBC	
Cc1cc(N)cc([N+](=O)[O-])c1O	96332012	UDLIJCWLNMTQCF-UHFFFAOYSA-N	168.152	1.191	5	30	ADBC	
C[S@](=O)Cc1ccc([N+](=O)[O-])cc1	34534805	XJQGAIWLCGGJBP-CYBMUJFWSA-N	199.231	1.473	5	30	ADBC	
O=[N+]([O-])c1cc(C(F)F)ns1	2265360073	YBHOZSZDWVZQOH-UHFFFAOYSA-N	180.135	1.989	5	30	ADBC	
C=Cc1c(C(=O)O)cccc1[N+](=O)[O-]	39083846	QYRLGZIKRAGEQG-UHFFFAOYSA-N	193.158	1.936	5	30	ADBC	
Cc1ccoc1[N+](=O)[O-]	39438373	WVEBQLYBLXZPNF-UHFFFAOYSA-N	127.099	1.496	5	30	ADBC	
CC(=O)Nc1cc([N+](=O)[O-])c(C)o1	39126320	RGXNGAFGDOGDMP-UHFFFAOYSA-N	184.151	1.455	5	30	ADBC	
CN(C)[C@H](c1ccccc1)[N+](=O)[O-]	33610873	NJACXLNZLIIPJQ-VIFPVBQESA-N	180.207	1.524	5	30	ADBC	
O=[N+]([O-])C1=CC[CH]C=C1	100133414	DOOVMQDCXRUFNK-UHFFFAOYSA-N	124.119	1.311	5	30	ADBC	
COc1cc(O)c(C)c([N+](=O)[O-])c1	14986323	YGWXHISJUYYMSR-UHFFFAOYSA-N	183.163	1.617	5	30	ADBC	in-vitro
CCC(=O)c1ccc(O)c([N+](=O)[O-])c1	36262885	ZXXQSUUUGORSCV-UHFFFAOYSA-N	195.174	1.893	5	30	ADBC	
Cc1ccnc([N+](=O)[O-])c1C	39123506	WGARJWGAZMETKS-UHFFFAOYSA-N	152.153	1.607	5	30	ADBC	
CCOc1cc([N+](=O)[O-])ccc1O	31490212	GIHYKBDWFSOKNN-UHFFFAOYSA-N	183.163	1.699	5	30	ADBC	
O=[N+]([O-])c1cccc2c1NCCN2	39114182	MOSZQDFXODVKPF-UHFFFAOYSA-N	179.179	1.432	5	30	ADBC	
O=[N+]([O-])[C@@H]1CCCC[C@H]1F	39088301	UTHRTOMJXHRMMT-PHDIDXHHSA-N	147.149	1.544	5	30	ADBC	
