smiles	zinc_id	inchikey	mwt	logp	reactive	purchasable	tranche_name	features
CC/N=N/CC	100073123	INTMMHZKGCDQGT-AATRIKPKSA-N	86.138	1.478	10	30	ADCC	
[N-]=[N+]=NC[C@@H]1OCCOC12CCC2	2265385456	ZTYJFDWPIYBDQM-ZETCQYMHSA-N	183.211	1.635	10	30	ADCC	
[N-]=[N+]=N[C@H]1C[C@H]2CC[C@@]1(N)C2	1772717385	XMBBEWWMINJAKX-DSYKOEDSSA-N	152.201	1.567	10	30	ADCC	
CC1(C)CC[C@@H](N=[N+]=[N-])CN1	1775955815	IHWZKRCLEORJDE-ZCFIWIBFSA-N	154.217	1.827	10	30	ADCC	
Cc1c[nH]nc1CN=[N+]=[N-]	521398927	XALPOODGKCSHIJ-UHFFFAOYSA-N	137.146	1.528	10	30	ADCC	
CCOC(=O)[C@H]1CCCC1=S	32153949	MZUDKMRTKVDEOY-LURJTMIESA-N	172.249	1.720	10	30	ADCC	
[N-]=[N+]=NCc1cccc(C=O)n1	1951331846	DHIYIJGWAMWRQB-UHFFFAOYSA-N	162.152	1.704	10	30	ADCC	
Cc1cc(N=NN(C)C)no1	396136561	ITMHRTLMHQAZNE-UHFFFAOYSA-N	154.173	1.543	10	30	ADCC	
CN(C)Cc1ccc(N(C)C)cc1	32170555	UDGNCGOMVIKQOW-UHFFFAOYSA-N	178.279	1.814	10	30	ADCC	
Oc1cc(F)cc(Cl)c1O	39127924	IQLRXFKHHUGYDC-UHFFFAOYSA-N	162.547	1.890	10	30	ADCC	in-vitro
[N-]=[N+]=N[C@@H]1CC[C@@]2(C(=O)O)C[C@@H]12	2265347408	MKPNYTOSTFBRBE-HBPOCXIASA-N	167.168	1.550	10	30	ADCC	
COc1ccc(CN=[N+]=[N-])nn1	306425167	GTMDTZYLLKSKEL-UHFFFAOYSA-N	165.156	1.296	10	30	ADCC	
CCOC(=O)[C@H]1C[C@H](N=[N+]=[N-])CCO1	1857784276	BKXFWKSXXKZOTP-RNFRBKRXSA-N	199.210	1.407	10	30	ADCC	
[N-]=[N+]=NC[C@H]1OCCOC12CCC2	2265385455	ZTYJFDWPIYBDQM-SSDOTTSWSA-N	183.211	1.635	10	30	ADCC	
C=Cc1ccc(N2CCNCC2)cc1	39115297	GOAKKKDKFMGSFB-UHFFFAOYSA-N	188.274	1.739	10	30	ADCC	
Oc1cc2ccoc2cc1O	39136320	KEDFYIVPXZVKFM-UHFFFAOYSA-N	150.133	1.844	10	30	ADCC	
S=CCCc1ncc[nH]1	201035625	KOLCACMKMAFWFQ-UHFFFAOYSA-N	140.211	1.342	10	30	ADCC	
CN1CC[C@@H](CCN=[N+]=[N-])OC1=O	1857785229	YLOFVDNBQQJFMN-ZCFIWIBFSA-N	184.199	1.528	10	30	ADCC	
[N-]=[N+]=NCc1cocn1	1912162643	YNMHTZCFGJUAIG-UHFFFAOYSA-N	124.103	1.485	10	30	ADCC	
C[C@H]1CN(c2ccc(N)cc2)CCN1	39115481	DJVJJFDZNRYSHR-VIFPVBQESA-N	191.278	1.067	10	30	ADCC	
CCn1cnc2cc(O)c(O)cc21	45238264	YLBKOJUVDCMRBV-UHFFFAOYSA-N	178.191	1.467	10	30	ADCC	
[N-]=[N+]=NCCc1ccccn1	42391408	MLJGQLXCBSJIIO-UHFFFAOYSA-N	148.169	1.934	10	30	ADCC	
C[C@@H]1CN(c2ccc(N)cc2)CCN1	35064833	DJVJJFDZNRYSHR-SECBINFHSA-N	191.278	1.067	10	30	ADCC	
