smiles	zinc_id	inchikey	mwt	logp	reactive	purchasable	tranche_name	features
C[C@H](N)C(=O)c1cccc([N+](=O)[O-])c1	38136783	RZYLDRCWOXRVNJ-LURJTMIESA-N	194.190	1.125	5	20	ADBD	
CCc1ccc(CCC(=O)NO)cc1	168565136	YCYHXCGLQLQBHS-UHFFFAOYSA-N	193.246	1.687	5	20	ADBD	
CC1CCN(C[C@H](C)[N+](=O)[O-])CC1	1898211611	LJZPIMWYJMKNCO-VIFPVBQESA-N	186.255	1.384	5	20	ADBD	
Cc1cc(OCCO)ccc1[N+](=O)[O-]	20348851	GPIYPNRMOGQYQI-UHFFFAOYSA-N	197.190	1.274	5	20	ADBD	
CN(C)c1cc(F)cc([N+](=O)[O-])c1	87800086	STZULUJTNUENBF-UHFFFAOYSA-N	184.170	1.800	5	20	ADBD	
Nc1ccc([N+](=O)[O-])c2cnncc12	90367374	PEUAMCAQIPGEKL-UHFFFAOYSA-N	190.162	1.120	5	20	ADBD	
C[C@@H]1CCCCN1CC[N+](=O)[O-]	306540413	WFVZMHRHPCAYSC-MRVPVSSYSA-N	172.228	1.138	5	20	ADBD	
N[C@@]12C[C@@H]3C[C@H](C1)C[C@]([N+](=O)[O-])(C3)C2	2048532149	IGRDMGWZTHMMAM-YNFQOJQRSA-N	196.250	1.313	5	20	ADBD	
O=C1C[C@H](c2ccccc2[N+](=O)[O-])N1	44256630	WBEUTZAOMYNNSJ-SSDOTTSWSA-N	192.174	1.156	5	20	ADBD	
O=[N+]([O-])c1cccc(OCCF)c1	81948500	NUQBUWAFXOHEON-UHFFFAOYSA-N	185.154	1.943	5	20	ADBD	
CCCCCNCC[N+](=O)[O-]	899856302	RIQJQGIIUQQTGF-UHFFFAOYSA-N	160.217	1.043	5	20	ADBD	
C[C@H](O)Cc1cccc([N+](=O)[O-])c1	108277992	ZSMLXQPKYWYYHQ-ZETCQYMHSA-N	181.191	1.518	5	20	ADBD	
CCCn1cc([N+](=O)[O-])ccc1=O	39218932	PQHQHIOGAHYMGI-UHFFFAOYSA-N	182.179	1.167	5	20	ADBD	
O=C(O)[C@@H](F)c1ccc([N+](=O)[O-])cc1	108279417	VATXLUZSTWICCH-ZETCQYMHSA-N	199.137	1.690	5	20	ADBD	
O=[N+]([O-])c1ccnn1CC1CC1	306413019	MXRUBOONQAMQBH-UHFFFAOYSA-N	167.168	1.201	5	20	ADBD	
CC(C)N(C)c1ccc([N+](=O)[O-])cn1	603499406	QSSXEWJDPNDJEQ-UHFFFAOYSA-N	195.222	1.834	5	20	ADBD	
CC(C)C(NCC[N+](=O)[O-])C(C)C	930237209	GUCXEYJSSJLFEZ-UHFFFAOYSA-N	188.271	1.533	5	20	ADBD	
CC1(C)CC[C@H]1NCC[N+](=O)[O-]	930632135	XENDJFUDRJZUQC-SSDOTTSWSA-N	172.228	1.041	5	20	ADBD	
COCCOc1cccnc1[N+](=O)[O-]	96550199	YOJFNHPKTJMZBD-UHFFFAOYSA-N	198.178	1.015	5	20	ADBD	
